id,trip_duration
id2127792,987
id2246498,1086
id1689575,1243
id0216165,1694
id0983490,1178
id0801737,453
id1467033,1309
id3458333,802
id3205128,323
id3277824,196
id0931757,1010
id2041669,314
id0346545,633
id3962966,540
id3925957,1420
id3971997,1294
id3179357,1277
id2240704,586
id0249926,796
id3869908,532
id0180335,327
id1965562,1255
id2676149,834
id3058252,472
id3500019,551
id0110318,1846
id3029211,2768
id2082253,1528
id3977573,892
id2755574,253
id3491422,2468
id0818231,661
id2654558,604
id0693505,1109
id0797957,367
id3960171,578
id3354074,1862
id3603432,279
id3703241,3376
id2255930,30
id0535673,899
id3145838,145
id0878908,335
id1562735,17
id3755315,195
id0252852,119
id0204578,250
id2066890,1106
id0103741,1371
id1901535,457
id1092783,1358
id2257899,702
id1364559,565
id1994498,2479
id3722937,2443
id0529172,309
id3295323,479
id3174017,911
id1569080,619
id1779522,475
id3223446,843
id3478274,146
id1680842,461
id0959424,524
id1518916,281
id2140438,1783
id2903261,283
id0747701,1779
id1646995,941
id0322868,326
id2184248,1145
id3401922,336
id2514463,618
id3116531,1673
id2081850,1330
id2323893,348
id1949317,2934
id0407833,1224
id0355809,1213
id0606865,1592
id1558434,592
id0936248,602
id1505865,942
id3817885,423
id2500066,1123
id1404791,842
id3186086,957
id1925341,1172
id1696210,203
id2636534,422
id3551915,529
id3178351,1604
id1465096,366
id0496690,306
id2599339,409
id1203084,526
id1182730,1343
id3907237,1811
id3189374,898
id1419571,1009
id3149535,464
id2014087,548
id0706357,1981
id2022318,1056
id0661410,1062
id3268172,1782
id0152478,685
id1324570,183
id1538523,695
id3542394,157
id2857807,479
id2896021,416
id2868432,143
id0510829,348
id3827017,537
id3656584,494
id2680858,1982
id0488147,358
id2806043,621
id3357509,1001
id2830058,560
id3079202,626
id3801974,888
id1135875,422
id0942717,494
id0866600,1813
id1626010,445
id0884402,323
id1226088,2370
id2285722,729
id1136075,924
id2909448,1574
id3372287,178
id0618188,645
id1558466,517
id2638846,745
id3125909,507
id2560382,1194
id1434954,1860
id0701217,934
id0099614,701
id3395205,396
id0182999,809
id1864379,256
id3929621,231
id1849161,1331
id1558499,939
id3806126,292
id1156576,519
id3616168,380
id0043328,1760
id2216380,413
id2634553,188
id1014773,201
id2670621,1465
id3161457,737
id0102244,115
id1245704,390
id1827515,282
id3754175,285
id2553313,1807
id1049302,896
id0134572,134
id1410658,1529
id2872645,296
id2668836,2197
id0628784,726
id3510086,1635
id1453293,243
id3527147,126
id2760836,818
id2904158,1006
id3996645,1256
id3258851,618
id0910764,2202
id3676795,1084
id3123739,500
id3759609,163
id2847616,1847
id3799887,317
id2608287,340
id2125611,326
id0495721,1510
id3453613,1297
id3045778,107
id1765856,506
id3367451,909
id0356922,1024
id0798996,1181
id1604279,416
id3678233,175
id0189815,1381
id1581715,1101
id3421790,1594
id2496845,291
id2103033,1369
id3209826,146
id2485364,91
id0786966,1309
id3587958,913
id0472090,760
id0225534,1244
id0511772,1159
id1232584,1091
id3444660,934
id3838642,260
id3947975,256
id0944221,444
id2805747,680
id3237761,1684
id1086952,444
id1015453,171
id0522790,289
id3442755,1730
id3861804,2205
id2221145,1253
id3442837,868
id0371858,255
id1398631,1254
id3258525,490
id2806709,916
id2963250,766
id1387889,573
id1679839,1496
id3911382,146
id3038598,574
id2120133,363
id1998432,550
id1829875,406
id3075365,935
id1570092,249
id3787182,404
id1261204,674
id0351285,1058
id0449350,660
id0431271,920
id3340953,1626
id1221949,1587
id1398395,559
id1262211,351
id2286373,4002
id2289732,758
id1711380,3193
id1323672,699
id0908802,1561
id3151568,1742
id2921534,640
id2774913,1433
id2144601,422
id0362940,825
id2414739,321
id3984935,1162
id3062985,1565
id1797858,319
id3177446,941
id1183688,688
id1513391,3816
id1855395,587
id2397515,747
id1702022,972
id3835795,227
id2934254,956
id2594856,603
id1701086,675
id3694205,425
id3888928,252
id1573209,1505
id3018631,2182
id3170635,661
id2626078,755
id0404642,236
id3766450,253
id1060430,1186
id1025317,1004
id1198391,1180
id0332231,366
id1653299,1612
id0370377,467
id0866136,64
id1048887,482
id1804993,1671
id0787633,1751
id0689235,831
id0747200,1254
id2318491,84338
id2544539,3110
id0558683,704
id2250785,891
id2098228,489
id1738793,619
id3733526,1362
id1984824,1518
id2797358,1481
id2409866,350
id1490985,414
id0891732,134
id2687593,909
id2210616,412
id2513445,737
id2692184,274
id0184615,201
id3516497,373
id1923924,835
id3504639,214
id0452461,1142
id0631012,1193
id3328822,134
id3267799,364
id1315261,563
id2541325,1997
id3489226,476
id2776481,1641
id3080563,931
id1306220,386
id1132706,430
id1790973,225
id1496962,1123
id2756265,314
id3664526,317
id0351732,779
id3676056,807
id3298951,1212
id0799864,955
id2425075,960
id0712888,1358
id3333425,619
id0997688,318
id3805345,556
id2800797,1381
id3280162,394
id0125486,1164
id3047985,1115
id2681656,167
id1868784,218
id3195993,1090
id3559592,331
id2405906,1641
id0925696,1454
id1203047,672
id2467937,626
id1796865,690
id2881127,4319
id3085855,197
id2660065,526
id3798767,587
id3143214,901
id1001291,1330
id1717607,1117
id2475785,673
id3345656,2714
id2999397,303
id3549662,720
id1782590,582
id0444932,922
id0639490,659
id0014797,1109
id1720486,746
id0437032,347
id1168539,664
id1590404,233
id3098694,854
id0376280,531
id1562092,1262
id2752658,260
id0516507,1502
id1017667,239
id3288885,115
id0416534,518
id0956176,862
id2452126,159
id3736688,982
id2645347,1706
id1549251,697
id3578916,1169
id3451338,2203
id0826731,1122
id0248471,408
id3901625,291
id2699453,941
id0732314,828
id3046963,675
id0814658,436
id1365984,1414
id2517647,833
id1969620,374
id3005282,971
id3448673,491
id1461514,173
id0280496,236
id1113930,1847
id3547599,1888
id1184989,264
id1034618,3635
id1984782,796
id0659764,3091
id3041711,1530
id1541704,722
id2044326,325
id3305398,501
id3899624,2520
id2227143,469
id2150481,1139
id0008234,91
id1514891,457
id2912069,1184
id3235952,730
id3460229,244
id2989928,942
id1749735,457
id3073774,221
id0408682,1267
id2485883,897
id0275079,557
id3823281,800
id3017559,1141
id2872985,733
id1237674,213
id2306685,1053
id3274165,366
id3422999,962
id1347534,678
id2543825,1930
id3377654,466
id2145147,1878
id1174371,700
id0685738,621
id0527222,1325
id1432933,943
id1958170,1561
id3319950,109
id1450936,1511
id3985216,248
id2914104,277
id1709256,146
id2369022,679
id2767044,130
id3495796,1031
id3417187,289
id2132655,433
id1718974,873
id0263305,1140
id0157184,393
id3994063,758
id1149821,764
id0941490,2229
id3017394,798
id1575171,742
id3623772,4630
id2500809,613
id2709880,517
id3525426,219
id3532060,266
id3227362,2062
id3454704,378
id3481569,1461
id3001525,382
id3857030,1079
id0565502,690
id1800971,645
id3278098,877
id0272449,602
id0520168,483
id2563225,1117
id3137841,527
id1268860,2390
id3568867,330
id0713637,977
id2900441,449
id0714531,582
id2708002,576
id1123750,1018
id3548757,361
id0947319,1932
id0227789,935
id2425259,1154
id0817353,1529
id3410194,455
id0670391,1025
id0858912,3102
id0018949,1197
id0339044,603
id1177142,913
id3954856,509
id0591044,408
id1916574,423
id2580693,184
id0463127,436
id1132189,283
id3004469,1453
id3308738,417
id0312908,729
id2994093,680
id3274754,244
id2227324,679
id3037922,1615
id0364482,1083
id1673735,374
id0338918,637
id3135932,380
id0802531,500
id3548308,273
id1730573,621
id1519995,686
id1837519,124
id2310680,368
id2964381,408
id0564664,859
id2360789,504
id1521577,290
id1849214,1050
id2367001,282
id2018173,1112
id3604158,1416
id2509720,661
id0079807,1653
id1681732,210
id1947089,1008
id2883443,939
id1601711,974
id1285941,464
id2563912,446
id3926822,338
id2143697,730
id2170448,1280
id0750986,470
id0708505,1397
id2561962,907
id0358556,877
id3277234,345
id2799816,602
id3368873,369
id0528967,1414
id0513553,849
id1462146,358
id2580356,1878
id1676443,1043
id3442832,890
id3238535,574
id0680618,1049
id3298376,629
id0236908,1135
id2200037,1858
id3493016,484
id1087625,1551
id3843622,439
id0071618,314
id2708944,197
id1075151,286
id3567371,657
id2097627,500
id2347389,1413
id0337231,270
id1095248,779
id2154728,688
id0123888,1434
id2393354,572
id0795291,816
id1128210,351
id2439640,454
id2988787,218
id1230696,829
id3341770,1203
id2046117,285
id2859375,1040
id3888075,1241
id0993962,656
id1068366,734
id2687324,382
id0808287,733
id3748851,128
id2249111,499
id3818752,237
id0600675,584
id2301091,1377
id1226536,666
id1135833,686
id0143074,1646
id1990866,286
id3662352,423
id3732358,3665
id1683633,1562
id2451997,1335
id0146005,1905
id0598093,532
id1180876,1049
id2340764,1809
id3311538,1034
id0091332,159
id0226948,517
id0676409,1356
id2689773,928
id3143455,1915
id0809114,1056
id1578727,514
id0001279,1338
id3909224,1171
id3700602,320
id0410363,875
id2680584,798
id3140695,1830
id2723644,1696
id1568988,206
id3908357,445
id1918394,1040
id0339759,379
id3196786,651
id3734173,631
id1591882,4524
id3294715,609
id3063155,865
id2652391,281
id1666069,580
id3458553,1768
id0450289,442
id0038836,906
id0340300,558
id2551721,626
id0808026,1731
id1167097,109
id2861251,313
id1795401,150
id0978161,442
id0186857,740
id1266944,877
id3692612,293
id3232447,165
id2977087,595
id3729649,1166
id2645773,2678
id0438020,553
id3473329,1298
id2146866,715
id1636630,1081
id0555880,447
id1446778,1108
id2763876,258
id2912565,564
id1331437,115
id3380219,206
id0696323,1253
id3445217,891
id1859324,173
id1787917,1007
id3571746,1123
id1817388,215
id0906149,754
id3182979,969
id1446717,1005
id0205661,770
id1036854,336
id0577576,372
id3516982,657
id2475153,383
id0692840,95
id3978756,350
id1982393,503
id1191601,335
id0211429,908
id1526268,411
id1184834,987
id1880469,687
id2451301,1613
id0651832,1513
id1549286,1130
id3276258,349
id2111695,423
id1708251,291
id3479809,450
id2847487,307
id0498055,664
id1746378,246
id1226736,187
id2655844,1905
id1827300,1248
id1772408,559
id3419823,1476
id0696676,348
id1766562,350
id2650448,802
id2868382,384
id0172928,548
id1854797,246
id3651240,1060
id2457327,452
id0476607,801
id2719032,601
id2769673,354
id2776823,98
id0110292,904
id3242945,907
id3219251,339
id1687074,481
id0339175,833
id3920288,832
id0647053,1042
id3210367,617
id0475327,482
id0834301,1680
id2462658,549
id0541659,460
id1398190,187
id3308316,280
id3702579,361
id2826963,682
id0925088,246
id2760756,351
id3413752,685
id2633532,373
id3366645,247
id0567335,388
id0553920,583
id2950092,825
id3035795,679
id0036358,788
id3948656,214
id3497019,460
id1913415,321
id3853760,859
id2014964,126
id2376736,960
id2445655,556
id0149205,522
id3978946,660
id1960237,813
id0701702,321
id1158570,1309
id0329969,1159
id2854911,823
id0217709,417
id2895723,1104
id2436040,842
id2812785,432
id3592882,1163
id2429409,899
id0891231,940
id1414300,236
id2692219,510
id2613125,1450
id1293677,783
id3875810,609
id2277914,240
id0757616,885
id3955584,156
id0830212,287
id2931598,400
id0683778,1109
id0075026,209
id1345991,434
id1285446,1207
id3086042,86169
id3360054,682
id0056326,2127
id1178850,176
id0334191,1038
id3760277,457
id3877487,1758
id0100591,2278
id2684873,760
id2340081,582
id3574536,729
id0288289,190
id1172499,654
id1889254,498
id2208961,536
id2616213,937
id3132315,537
id1836339,335
id1112419,812
id0257157,343
id2159195,150
id2440494,464
id2279145,599
id0860932,1827
id0279580,721
id2845387,2019
id0532264,270
id2817658,712
id2299549,937
id1790559,550
id0392458,678
id0261498,977
id0617898,281
id2353053,429
id0246627,574
id0058525,824
id3176866,612
id1212529,934
id1559575,907
id3342955,360
id1092711,439
id3116784,118
id3179386,259
id2533538,433
id1423006,511
id2533307,230
id1383900,1215
id2059326,333
id2457620,635
id0488557,1431
id0690255,1903
id2822827,230
id0317919,570
id0275989,819
id0504656,459
id2169838,794
id1102562,485
id2848844,1041
id2331146,435
id0854487,368
id1561974,1134
id0212814,695
id0295527,748
id0897989,3767
id3921977,876
id2875628,125
id3642118,891
id2037446,435
id2993313,1035
id0146591,518
id0753844,590
id0697678,537
id0797878,169
id3504852,194
id3472412,596
id0085970,222
id1928768,1069
id3644180,1076
id0446285,1142
id3804688,903
id0698162,208
id3260426,1185
id1939756,1696
id3504294,560
id0327959,552
id3757478,217
id2901551,493
id0886132,2095
id1465339,1472
id1720318,414
id0651228,858
id0825400,878
id1528699,756
id3227965,976
id1969885,541
id1875209,420
id0172270,1764
id3004096,501
id0927695,118
id0084441,609
id1582380,253
id0754523,3268
id3185580,679
id3191633,200
id1651387,446
id2403830,290
id2392436,566
id2555542,723
id1660368,398
id0301532,1740
id3161787,942
id3913752,451
id0364214,473
id0102713,440
id2907678,1126
id2363527,1094
id0255161,1825
id3068481,1058
id0806752,1078
id2859381,2900
id3127708,285
id1687774,53
id3057618,807
id1884810,2877
id0042910,912
id1756801,565
id1263295,1100
id1072284,348
id3581028,637
id2535764,1052
id1067092,305
id2771666,983
id3379291,490
id3155389,1650
id3837611,492
id0112253,157
id1103629,906
id3875059,497
id1750807,799
id3559406,2054
id3826310,510
id2502511,1717
id1821366,413
id0230873,679
id2602082,2043
id0592733,1336
id1732557,1503
id1116249,535
id3959021,199
id2886922,3919
id3096497,1041
id2006107,1249
id0698624,2019
id0436281,1738
id1946114,234
id3476288,162
id3174593,1160
id2037205,625
id0459370,978
id1533774,603
id3245919,108
id1078351,2214
id2490887,202
id3607656,854
id1908073,307
id0404338,2507
id0572968,647
id1568261,1020
id0400710,511
id2207613,404
id0818895,797
id1267970,428
id1893109,694
id2869535,1398
id1843316,303
id2828826,477
id0842013,720
id1057777,1726
id0784162,244
id0859183,865
id0108955,593
id3681414,477
id3835983,1469
id3806509,443
id3358087,492
id3628546,770
id1643941,586
id2409178,133
id0747266,592
id3982398,1610
id0582989,159
id3833450,318
id1401650,3695
id2894615,881
id2618070,713
id1866598,136
id3531230,417
id0800381,220
id3031234,634
id3734424,2002
id1588870,899
id0106901,1143
id1368040,1059
id1602418,1591
id3580935,223
id0229461,92
id1897426,1499
id0276072,933
id1756585,1353
id0488436,1178
id3344259,848
id3378560,382
id3649011,997
id1413496,2363
id0150902,1107
id0901781,340
id0293052,2231
id3280897,268
id2625563,865
id0922295,454
id0006799,319
id2973867,506
id2407757,703
id1321421,5658
id1356304,1094
id0879873,429
id2522529,1075
id1117689,218
id2440637,341
id2686867,2323
id3567238,892
id3499355,849
id1550490,687
id3167487,670
id1880540,2457
id3709665,1796
id1488136,512
id2382343,263
id1641885,992
id3616585,1291
id3375493,826
id2896745,360
id0486982,663
id2619220,950
id3460562,3139
id3229640,997
id3855842,737
id3909466,1435
id0988733,580
id0379063,730
id2546559,1163
id0457059,799
id1037948,351
id0183716,125
id3489314,38
id2387464,676
id1944541,911
id2937017,126
id2541259,186
id0815025,788
id1671017,301
id2999002,162
id1862401,656
id1105965,1880
id3523617,1222
id2360413,1530
id3361369,164
id2495145,695
id1361864,713
id0447758,840
id1718119,644
id3955569,668
id2993273,843
id2830834,863
id2414660,494
id0391309,657
id3761854,368
id2026525,1429
id3993626,1699
id0075454,2033
id0904533,136
id3600358,668
id0910413,416
id0316138,868
id1659875,630
id0171114,844
id2440608,725
id3151470,837
id0280735,494
id0163829,348
id0708800,1463
id2923893,488
id1640048,961
id3696850,570
id2899995,657
id1530822,642
id3723801,415
id3010327,405
id3590985,615
id1381089,510
id0574422,410
id2961205,335
id2590427,1696
id2094026,202
id0468663,4103
id2246433,684
id3930981,704
id0596560,264
id0576943,191
id2654587,978
id2807041,814
id3751387,521
id3803775,538
id1224104,1221
id3239960,761
id1496918,451
id0483810,3513
id0515290,943
id3235082,656
id1859249,1049
id1625796,510
id1350775,367
id1896719,1122
id2652288,366
id2186653,458
id1675778,1211
id3478470,962
id2169941,429
id1244846,459
id1576654,228
id2958242,822
id0787722,1291
id0032896,1098
id0670276,563
id3905926,670
id2887617,553
id2701119,171
id1816472,475
id0435163,1444
id0982960,2333
id0914599,1438
id1890502,1374
id0408369,401
id1733642,1530
id0159889,903
id0797087,1171
id2261454,694
id3363948,1037
id1327195,1850
id0608993,268
id3587106,166
id1632429,535
id3044565,460
id0730410,1214
id2551269,763
id0620195,649
id0798862,260
id3447223,495
id3823952,1168
id2122309,518
id3722793,1579
id1723918,1964
id0711209,330
id0282648,525
id0001209,517
id1237036,139
id3924937,372
id3826184,408
id2880262,2611
id2279085,602
id2109519,144
id0531155,1202
id3626590,773
id2113294,544
id3348681,1089
id1941477,2404
id2741346,768
id2286366,737
id2565972,1429
id1979174,412
id2062428,1613
id2669215,470
id2941528,306
id1772657,499
id2556234,172
id2444043,224
id3098398,184
id3665305,1451
id2647739,587
id0560475,615
id0334678,265
id1621830,315
id3064278,554
id3788554,381
id2399717,453
id0347414,2374
id2167973,1717
id3460625,446
id0971903,407
id1836676,1529
id2224093,1454
id3982912,677
id1388342,301
id2631699,252
id0528523,1549
id3514266,325
id3016168,867
id1838091,246
id3537010,690
id2912862,1823
id2274732,726
id0656084,298
id1529084,563
id2135058,552
id0602914,1438
id2797582,522
id1797316,375
id1432105,180
id0510413,420
id0437583,1664
id1151140,2106
id2565770,745
id3838205,551
id0113478,687
id0772440,882
id2718569,629
id1837035,555
id2937880,438
id3422720,658
id0107696,1485
id0517044,505
id2380412,1279
id3881172,300
id1019703,2330
id2529046,421
id3535359,1267
id3713118,709
id1064310,426
id1666202,476
id1523181,704
id2440483,8
id1793947,274
id2345842,673
id0462276,546
id0591745,176
id2976604,516
id3429146,1731
id1524829,316
id1575903,830
id0482522,1215
id1219434,568
id0420058,419
id2589931,1384
id3904307,397
id0339254,1060
id0659025,1057
id0438656,1758
id1537699,1135
id1306226,1275
id0655921,446
id2692332,549
id2141431,459
id1639730,206
id3881839,1233
id2848810,1501
id1044565,1839
id1331464,295
id3708974,546
id3496551,3426
id1820167,843
id2744217,1378
id1649141,209
id0866240,622
id2750546,1019
id1101157,582
id1396885,536
id1773272,1452
id1496415,744
id0902444,403
id0430655,1997
id1295578,403
id0226806,785
id1073231,2875
id1270207,79
id0559761,682
id1502113,478
id0946017,1426
id2689264,1384
id3495742,552
id2967357,469
id2384992,634
id1027948,477
id0591796,1025
id3231000,808
id1860055,558
id0972116,984
id1548483,199
id2881959,896
id2609786,889
id0116859,1751
id1679309,780
id2663754,1313
id3670588,2368
id3682238,840
id1822221,305
id3521275,3739
id3295211,864
id1413114,258
id1869683,825
id0905357,1245
id0316892,1573
id0532875,409
id3378784,734
id0566390,1799
id1906087,559
id1978091,433
id2269106,526
id2243628,574
id2471990,1327
id0761166,1751
id2298362,798
id1359253,1373
id0338443,621
id2130777,838
id3808117,169
id0083505,887
id2608868,1140
id2779927,846
id1709549,660
id0320395,778
id1118335,288
id0617199,467
id1623607,530
id3512224,896
id2288279,487
id3697331,1613
id2454556,1355
id2772510,279
id2290521,473
id1416439,312
id2178377,779
id2780805,980
id2943334,670
id3841035,81
id1376845,971
id0668935,223
id0769417,380
id3436649,305
id3750397,1068
id0675226,344
id0387994,2003
id0703660,2865
id3453219,451
id2367331,320
id2261611,924
id3435532,1385
id0204196,624
id0211547,185
id2770178,1586
id1320917,1000
id0379041,771
id3008008,408
id2657685,526
id1439624,647
id2459445,1788
id0017850,1907
id3311641,337
id0037233,851
id0932853,1194
id0786286,1126
id0686575,173
id3717411,2350
id2182821,720
id2013828,156
id3121985,2275
id2629930,991
id2596505,1069
id1258335,3572
id2385512,1050
id0474033,531
id1247945,855
id3852191,2244
id0751514,919
id3702073,493
id2449675,172
id1044740,1370
id1697294,2649
id0228053,804
id0884237,228
id2843587,565
id3642796,715
id0279473,444
id3509335,1661
id3527075,1330
id1126825,1975
id1845607,1297
id0172878,449
id1009395,577
id1576632,718
id0321434,804
id0569262,371
id0770382,687
id3943458,1468
id2179020,1244
id0715716,2102
id0645207,172
id2155464,2145
id1778926,581
id1141622,688
id1218080,1522
id1786943,665
id0786720,1306
id0494596,1204
id3804035,564
id3643096,294
id0253881,472
id1670808,355
id3897528,704
id2069386,722
id1423131,1692
id0355328,1112
id0882380,981
id0089950,907
id3730636,772
id0820854,185
id1717788,565
id1068100,1239
id2712073,259
id1335333,305
id1402013,671
id3727076,720
id2253548,329
id3130602,577
id1034007,1100
id2721831,1116
id1934914,657
id1968089,276
id0395101,410
id1652898,970
id0642160,530
id1590032,327
id1778732,273
id3278565,580
id1694227,1019
id1159453,777
id1372637,1046
id1159536,313
id3118874,370
id1892126,192
id2426834,277
id3115865,107
id0091768,443
id0448890,973
id1675094,3526
id3755439,128
id2921315,1224
id3291320,890
id3459964,268
id1099811,568
id3235750,927
id2533861,400
id1761838,590
id1737260,2187
id0288601,535
id0441962,359
id3744573,404
id0362977,355
id1536254,353
id2514429,843
id2643363,472
id3143872,1250
id0524061,518
id1766861,903
id3517970,657
id3940669,1866
id3359132,1043
id0667738,1871
id3120243,258
id3283158,1329
id1468632,820
id1541180,251
id1531476,2050
id0962940,575
id1392370,216
id3919855,756
id0733678,1616
id0954965,356
id1394549,115
id1068613,1263
id1624673,1531
id0947557,308
id2857997,1230
id3852070,358
id1498673,892
id3506630,1754
id1516284,820
id2386315,439
id1507902,363
id2536215,1735
id1263159,862
id0697366,479
id2821450,1310
id2221447,618
id3605842,1546
id0773476,1654
id1557379,1053
id3433893,316
id3133754,573
id2214979,260
id0949057,355
id0102357,555
id2575718,1326
id3288454,1070
id0136628,236
id0771827,661
id1361071,1413
id0281583,581
id3894333,2956
id0501928,341
id0028233,1201
id0818889,613
id1589074,1449
id2190615,1019
id1996264,876
id3758368,500
id1890778,1416
id3537709,1525
id1314695,1640
id1229444,586
id0779076,313
id2636637,135
id2035622,349
id2401245,309
id3135108,1929
id3166834,166
id0238472,1035
id3652028,692
id0493306,623
id2653620,1642
id2445387,1143
id3813815,584
id3415129,1737
id1468379,548
id3557290,780
id0801682,135
id3610409,445
id0648281,1134
id1670871,1123
id2709998,1224
id0524955,485
id2710547,323
id0523234,1345
id0173754,230
id1856993,761
id0720082,281
id2259536,386
id2624279,1255
id3956749,335
id3732867,409
id2353310,581
id0502621,71
id0243654,1160
id2566604,1019
id2689007,491
id2272565,626
id2343020,241
id3171345,1089
id3543514,1435
id2465501,135
id1292842,860
id1983733,1523
id1254083,460
id2006763,1425
id1206127,85856
id0570670,381
id1980903,695
id1946828,150
id2758217,2150
id1195926,376
id1304329,1062
id1771343,1181
id1457829,973
id0263953,833
id0831141,477
id2175775,5061
id1449342,1132
id2767113,504
id0573473,105
id1495457,585
id3685402,194
id1208345,493
id2007873,407
id2302761,399
id0341322,497
id0404243,2133
id2159356,851
id3271204,826
id1753931,366
id3230468,960
id0313501,208
id1202469,886
id3164855,795
id2775030,891
id3241488,1455
id1271838,1056
id0019030,172
id2326784,483
id3681520,1868
id0732869,1259
id2029274,217
id0786033,275
id3650262,803
id1972261,388
id0590807,291
id1429983,838
id3357530,1092
id3562563,438
id3237301,192
id2273949,942
id3125679,265
id3914924,467
id3730907,377
id1218131,2142
id3800630,967
id0087507,276
id3833146,1686
id1663730,387
id1938324,270
id1338042,790
id1622473,918
id0631574,240
id2661641,542
id2821006,668
id0017144,1055
id3325591,83
id0465652,1632
id3702556,3515
id2016618,379
id2603433,391
id0693998,1620
id3722115,183
id3295016,1324
id1423921,868
id1424850,774
id0659311,406
id3115021,2328
id0124419,310
id0779424,634
id2460139,1429
id2454956,772
id3251788,674
id1750639,933
id1360161,445
id1110850,1041
id3893189,638
id2162712,470
id3620350,257
id0659657,2066
id3094552,1297
id2515461,937
id1208772,1752
id3804455,357
id2201953,186
id3823353,423
id3484812,618
id2985060,1225
id1356830,713
id3115775,884
id0679524,541
id2454323,104
id2637491,3405
id2908547,685
id3935089,222
id1561698,130
id1529614,682
id1300208,371
id2294872,819
id2029428,856
id1215194,962
id0779245,511
id1814051,574
id3324504,774
id0230740,414
id1739240,336
id2368476,212
id2450095,279
id2747731,277
id0401760,517
id2918843,393
id1223759,1053
id3912196,1776
id1300370,341
id0878955,722
id1359152,1039
id2852941,647
id1095509,88
id2153035,148
id3761984,651
id0225421,453
id3516377,141
id1601453,1121
id2086146,1085
id2131667,902
id0878746,1388
id0649798,1143
id3268764,348
id3367196,1451
id1625161,691
id3458291,399
id2521263,497
id0364645,896
id3602222,436
id1417590,1071
id1818749,880
id3905215,267
id1114347,3500
id3373890,1127
id1764378,1425
id0306516,771
id1210996,224
id3368354,446
id2201631,341
id1600166,942
id1783067,473
id0396748,348
id3168325,207
id2866119,2094
id1490205,1162
id1472983,727
id2629779,883
id1640290,1340
id1971362,81
id2979593,758
id1455579,1014
id1711888,273
id1593226,2190
id2165648,2517
id0024620,1193
id1138079,1485
id0413375,308
id2386776,1484
id3736678,205
id1708682,259
id0160156,1498
id3691504,290
id2008687,594
id3556941,743
id1875547,127
id3367889,1267
id1877141,1401
id2876981,1435
id3499381,763
id1398078,943
id2626110,908
id1029031,2393
id3185745,497
id3169211,451
id2091241,860
id2363324,1132
id1561594,804
id3599148,443
id3176439,213
id2569041,1104
id2167647,282
id1223501,5133
id2088163,338
id2315268,867
id3797798,345
id3719204,447
id3011869,1444
id2587018,1219
id0407920,153
id1975716,118
id3325330,1050
id2848711,11
id0455444,59
id0786051,353
id1114174,801
id2145640,1727
id3926177,162
id3896217,891
id2320401,888
id2600678,2842
id0493620,2016
id3852575,489
id2850618,669
id1999674,576
id2241646,776
id3096676,245
id2313665,861
id0424740,378
id0085817,600
id3437283,1046
id1986528,1146
id1609764,683
id3194246,347
id3561928,344
id1504498,1923
id3222110,253
id1740424,449
id1736152,620
id2997167,377
id2030250,1055
id0307953,1584
id3290721,652
id3427043,935
id3854907,566
id3765943,688
id1172289,1061
id1534280,1159
id2193104,359
id3677769,332
id3737734,267
id1348887,816
id1315056,381
id3824157,496
id1154335,557
id2403594,1695
id0460649,1292
id2756255,765
id3038752,428
id2551136,889
id3198962,725
id0054276,1479
id2361741,3393
id0413217,1077
id1393515,2
id0211797,457
id0359896,1279
id3642959,506
id2808273,400
id1302449,1080
id2719186,489
id3970138,357
id3182739,1066
id3106725,576
id1975566,327
id1701650,747
id0086243,1549
id2041654,311
id3094093,484
id0638395,633
id1280034,841
id1410708,319
id0551091,747
id0637357,788
id0849550,175
id3725894,185
id2175943,625
id2438199,1267
id2020595,429
id2971158,180
id3616098,354
id0407795,1443
id1669556,295
id2987575,771
id2726304,1926
id2554954,534
id1499234,632
id2177336,417
id1023115,646
id3443566,508
id2909718,1295
id3249769,1272
id0083456,2476
id0069878,255
id3919868,675
id2364533,736
id1664224,1255
id1050206,727
id0668110,971
id3623776,576
id3625353,841
id3412471,315
id1565926,1450
id3445382,731
id1202514,1372
id2476698,839
id3438476,246
id3735674,263
id1300462,428
id1956225,1037
id3019544,141
id0011006,873
id0192749,535
id0932435,459
id3906639,436
id1904456,3138
id3468009,220
id1848302,244
id2828724,1880
id2940800,3116
id3927495,997
id2599486,204
id0869274,786
id0963392,482
id1517558,684
id0611938,632
id1352770,571
id3781792,661
id0353423,619
id1140576,1026
id2535685,1648
id0054992,978
id1797447,1302
id0347446,1026
id3755631,307
id0949694,347
id1542884,892
id0655966,339
id2793197,943
id2043925,1177
id1560422,688
id2528257,1553
id1263752,122
id1197842,360
id2368793,422
id2497054,1024
id1603925,624
id3571061,949
id3573457,369
id0092948,573
id3946294,109
id1709879,478
id0066251,398
id3432665,716
id1775646,1422
id3120124,584
id0759957,352
id0827622,474
id2941850,665
id1366203,1309
id0208118,404
id0407316,1537
id2659604,467
id0327644,298
id2873437,1172
id3609724,537
id1528102,545
id1429893,848
id3220517,85946
id1754840,2838
id3880029,491
id1728035,428
id1577106,291
id0080818,414
id3511316,824
id0057676,1300
id3110688,658
id2265438,181
id2030579,546
id2047180,711
id3817830,1458
id0582496,1245
id3393592,995
id0601639,504
id1121327,195
id3948199,1121
id0837005,922
id2354225,2138
id3410980,993
id3584252,736
id0499051,999
id2517936,722
id1873372,537
id3140963,1420
id0617232,1361
